website,https_status,return_code,ip,size,ttl,response_time,exception
tliip.com,"Error: HTTPSConnectionPool(host='tliip.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0,['146.59.228.63'],43,3596,0.0031960010528564453,False
utzutzutz.net,Accessible (Status Code: 200),0,['162.55.92.89'],47,296,0.003437042236328125,False
xnet.club,Accessible (Status Code: 200),0,['92.118.150.168'],43,14396,0.0021059513092041016,False
censorship.no,Accessible (Status Code: 200),0,"['142.132.196.168', '172.104.232.45', '51.77.117.40']",79,296,0.0030069351196289062,False
http-tunnel.com,Accessible (Status Code: 200),0,['116.202.61.243'],49,296,0.0020589828491210938,False
dirproxy.xyz,Blocked - Client Error (Status Code: 403),0,"['188.114.96.7', '188.114.97.7']",62,296,0.0027840137481689453,False
123sumo.net,Blocked - Client Error (Status Code: 403),0,"['104.21.32.1', '104.21.16.1', '104.21.80.1', '104.21.64.1', '104.21.112.1', '104.21.96.1', '104.21.48.1']",141,296,0.0030269622802734375,False
75i.net,"Error: HTTPSConnectionPool(host='75i.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f79cd66c0d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3,[],25,0,0.002000093460083008,False
123proxy.biz,Blocked - Client Error (Status Code: 403),0,"['172.67.150.228', '104.21.11.254']",62,296,0.0035619735717773438,False
theproxy.how,Blocked - Client Error (Status Code: 403),0,"['104.21.15.11', '172.67.160.253']",62,296,0.0029599666595458984,False
verfilmesgratis.com,Blocked - Client Error (Status Code: 403),0,"['172.67.131.39', '104.21.3.200']",69,296,0.002362966537475586,False
unblocked4u.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.140.50', '104.21.46.146']",65.0,300.0,0.004729032516479492,False
ipredator.se,Accessible (Status Code: 200),0.0,['95.215.19.22'],46.0,10799.0,0.004809856414794922,False
piratebayproxy.info,Accessible (Status Code: 200),0.0,"['104.21.48.1', '104.21.16.1', '104.21.64.1', '104.21.80.1', '104.21.96.1', '104.21.32.1', '104.21.112.1']",149.0,299.0,0.06602215766906738,False
webwarper.net,Accessible (Status Code: 200),0.0,['198.20.114.77'],47.0,14399.0,0.003438234329223633,False
123proxy.page,Blocked - Client Error (Status Code: 403),0.0,"['104.21.20.158', '172.67.193.46']",63.0,299.0,0.002711772918701172,False
sulink.one,Accessible (Status Code: 200),0.0,"['104.21.46.19', '172.67.222.154']",60.0,299.0,0.004026889801025391,False
uproxy.site,Blocked - Client Error (Status Code: 403),0.0,"['172.67.177.57', '104.21.67.140']",61.0,299.0,0.0027408599853515625,False
piraproxy.biz,Blocked - Client Error (Status Code: 403),0.0,"['104.21.66.217', '172.67.164.175']",63.0,299.0,0.002805948257446289,False
proxy.net,"Error: HTTPSConnectionPool(host='proxy.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f79cd36cf40>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,,,,,TrueDNS_HTTPS.py: No response from server
shoppingfestival.us,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['104.243.215.240'],53.0,15.0,0.007544040679931641,False
theproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['172.67.142.13', '104.21.63.10']",63.0,285.0,0.0024650096893310547,False
123proxy.cool,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",63.0,285.0,0.003100156784057617,False
korzhov.dev,"Error: HTTPSConnectionPool(host='korzhov.dev', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",0.0,['70.34.196.140'],45.0,585.0,0.0027022361755371094,False
jokerwebhosting.com,Accessible (Status Code: 200),0.0,"['104.21.58.124', '172.67.204.10']",69.0,285.0,0.0032012462615966797,False
fri-gate.org,"Error: HTTPSConnectionPool(host='fri-gate.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",0.0,['51.77.225.201'],46.0,3585.0,0.0030579566955566406,False
boom.ge,"Error: HTTPSConnectionPool(host='boom.ge', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_SSL_VERSION] wrong ssl version (_ssl.c:1129)')))",0.0,['91.208.144.132'],41.0,3585.0,0.003097057342529297,False
unblockedv4.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.135.173', '104.21.7.31']",65.0,285.0,0.0025169849395751953,False
1ft.io,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",56.0,285.0,0.0030400753021240234,False
theproxy.ch,Blocked - Client Error (Status Code: 403),0.0,"['172.67.164.30', '104.21.66.198']",61.0,285.0,0.002373933792114258,False
proxyarab.com,Accessible (Status Code: 200),0.0,['69.57.162.24'],47.0,14385.0,0.002398967742919922,False
dirp.info,Blocked - Client Error (Status Code: 403),0.0,"['188.114.96.7', '188.114.97.7']",59.0,285.0,0.002972841262817383,False
iotapool.com,"Error: HTTPSConnectionPool(host='iotapool.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)')))",0.0,"['104.18.24.111', '104.18.25.111']",62.0,285.0,0.003139972686767578,False
aliveproxy.com,Accessible (Status Code: 200),0.0,['213.219.205.150'],48.0,45.0,0.0036039352416992188,False
dns8.org,"Error: HTTPSConnectionPool(host='dns8.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f79cd763550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,[],26.0,0.0,0.002489805221557617,False
veilduck.app,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",62.0,285.0,0.0026319026947021484,False
123music.app,Blocked - Client Error (Status Code: 403),0.0,"['104.21.70.197', '172.67.138.237']",62.0,285.0,0.0027189254760742188,False
onlinefreemovies.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.183.204', '104.21.48.102']",70.0,285.0,0.0025861263275146484,False
uku.im,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",56.0,285.0,0.0024290084838867188,False
unblocked.green,Blocked - Client Error (Status Code: 403),0.0,"['172.67.220.62', '104.21.59.84']",65.0,286.0,0.002624988555908203,False
123torr.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.198', '172.67.215.150']",61.0,285.0,0.0035347938537597656,False
123-proxy.net,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",63.0,285.0,0.002947092056274414,False
drivejwplayer.xyz,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",67.0,285.0,0.003818035125732422,False
nic.bar,Blocked - Client Error (Status Code: 403),0.0,['64.98.139.5'],41.0,285.0,0.003167867660522461,False
proxy-store.com,Accessible (Status Code: 200),0.0,"['104.21.48.1', '104.21.16.1', '104.21.64.1', '104.21.96.1', '104.21.32.1', '104.21.80.1', '104.21.112.1']",145.0,285.0,0.0028259754180908203,False
yuyuproxy.com,Blocked - Client Error (Status Code: 400),0.0,"['172.67.142.234', '104.21.27.141']",63.0,285.0,0.0028009414672851562,False
link.app,Blocked - Client Error (Status Code: 404),0.0,['216.239.32.27'],42.0,285.0,0.0023550987243652344,False
onion.to,Accessible (Status Code: 200),0.0,['195.30.85.50'],42.0,3585.0,0.0024161338806152344,False
bizimmekan.com,Accessible (Status Code: 200),0.0,"['104.21.23.35', '172.67.208.201']",64.0,285.0,0.0033359527587890625,False
theeproxy.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.64.1', '104.21.96.1', '104.21.48.1', '104.21.32.1', '104.21.112.1', '104.21.80.1', '104.21.16.1']",143.0,285.0,0.005124807357788086,False
whiteproxies.com,Accessible (Status Code: 200),0.0,"['172.67.160.27', '104.21.14.175']",66.0,285.0,0.003134012222290039,False
siteunblocked.pro,Blocked - Client Error (Status Code: 403),0.0,"['104.21.72.94', '172.67.179.199']",67.0,285.0,0.0030608177185058594,False
trustedproxies.com,Accessible (Status Code: 200),0.0,"['99.86.159.82', '99.86.159.112', '99.86.159.109', '99.86.159.98']",100.0,45.0,0.002568960189819336,False
piracyproxy.page,Blocked - Client Error (Status Code: 403),0.0,"['104.21.32.1', '104.21.80.1', '104.21.16.1', '104.21.48.1', '104.21.96.1', '104.21.64.1', '104.21.112.1']",146.0,285.0,0.0029799938201904297,False
uproxy2.net,Blocked - Client Error (Status Code: 403),0.0,"['172.67.147.30', '104.21.63.148']",61.0,285.0,0.0024580955505371094,False
unblocked2.icu,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.7', '188.114.96.7']",64.0,285.0,0.0033380985260009766,False
unblockedtorrent.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.9.174', '172.67.161.34']",70.0,285.0,0.0032682418823242188,False
piracyproxy.app,Blocked - Client Error (Status Code: 403),0.0,"['104.21.35.10', '172.67.167.42']",65.0,285.0,0.002456188201904297,False
twoproxy.info,Blocked - Client Error (Status Code: 403),0.0,"['104.21.16.33', '172.67.166.16']",63.0,285.0,0.0022737979888916016,False
superdir.net,Accessible (Status Code: 200),0.0,"['76.223.54.146', '13.248.169.48']",62.0,3585.0,0.0026159286499023438,False
geometryspot.school,Accessible (Status Code: 200),0.0,['62.72.4.148'],53.0,1785.0,0.0025589466094970703,False
10proxy.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.90.54', '172.67.153.134']",61.0,285.0,0.00284576416015625,False
proxyverse.io,Accessible (Status Code: 200),0.0,"['172.67.73.151', '104.26.8.106', '104.26.9.106']",79.0,285.0,0.002553224563598633,False
