website,https_status,return_code,ip,size,ttl,response_time,exception
camwhores.video,"Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",0,['138.124.181.21'],49,372,0.005352020263671875,False
freshporno.net,Blocked - Client Error (Status Code: 429),0,['213.152.160.140'],48,4041,0.005009889602661133,False
elitebabes.com,Accessible (Status Code: 200),0,"['104.21.112.1', '104.21.32.1', '104.21.96.1', '104.21.48.1', '104.21.80.1', '104.21.64.1', '104.21.16.1']",144,372,0.005146980285644531,False
redwap.me,Accessible (Status Code: 200),0,"['172.67.210.76', '104.21.45.53']",59,372,0.005693912506103516,False
thegay.com,Blocked - Client Error (Status Code: 429),0,['91.227.144.62'],44,1723,0.010121822357177734,False
xcafe.com,Accessible (Status Code: 200),0,"['104.21.55.57', '172.67.145.56']",59,324,0.0054781436920166016,False
perfectgirls.xxx,"Error: HTTPSConnectionPool(host='www.perfectgirls.xxx', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd301d6f1f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0,"['104.21.7.197', '172.67.156.67']",66,372,0.006869077682495117,False
maturetube.com,Accessible (Status Code: 200),0,"['104.18.17.102', '104.18.16.102']",64,372,0.005161285400390625,False
papy.co.jp,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0,['20.48.7.202'],44,372,0.005057096481323242,False
xhamsterporno.mx,Accessible (Status Code: 200),0,"['172.67.150.38', '104.21.30.2']",66,372,0.0050411224365234375,False
boundhub.com,Blocked - Client Error (Status Code: 403),0,"['104.26.11.76', '104.26.10.76', '172.67.73.30']",78,372,0.005361318588256836,False
javlibrary.com,Blocked - Client Error (Status Code: 403),0,"['172.67.130.174', '104.21.8.210']",64,372,0.008678913116455078,False
machotube.tv,Accessible (Status Code: 200),0,"['104.21.62.110', '172.67.223.89']",62,372,0.004846811294555664,False
cameraprive.com,Blocked - Client Error (Status Code: 403),0,"['104.18.248.116', '104.18.247.116']",65,372,0.012820005416870117,False
erothots1.com,Accessible (Status Code: 200),0,"['172.67.151.45', '104.21.56.127']",63,372,0.005390644073486328,False
7mmtv.sx,Accessible (Status Code: 200),0,"['172.67.172.20', '104.21.71.233']",58,372,0.00506901741027832,False
cambro.io,Accessible (Status Code: 200),0,['94.102.51.51'],43,666,0.006572246551513672,False
twpornstars.com,Accessible (Status Code: 200),0,"['104.21.235.199', '104.21.235.200']",65,372,0.005103111267089844,False
sex-studentki.guru,Accessible (Status Code: 200),0,"['104.21.49.17', '172.67.158.11']",68,372,0.005274057388305664,False
javhd.today,Accessible (Status Code: 200),0,"['104.21.32.1', '104.21.64.1', '104.21.80.1', '104.21.112.1', '104.21.96.1', '104.21.48.1', '104.21.16.1']",141,372,0.00677490234375,False
wonporn.com,Accessible (Status Code: 200),0,"['104.21.64.1', '104.21.112.1', '104.21.48.1', '104.21.32.1', '104.21.96.1', '104.21.80.1', '104.21.16.1']",141,371,0.009720802307128906,False
xhwebsite5.com,Accessible (Status Code: 200),0,"['185.207.236.50', '185.207.236.176']",64,372,0.0058939456939697266,False
bestialitysextaboo.net,Accessible (Status Code: 200),0,['185.162.171.111'],56,372,0.005621910095214844,False
sexvideo.click,Accessible (Status Code: 200),0,['109.206.161.160'],48,4040,0.005175113677978516,False
xn--mgbkt9eckr.net,Blocked - Client Error (Status Code: 403),0,"['104.26.11.16', '104.26.10.16', '172.67.75.100']",84,372,0.0067539215087890625,False
huyamba.info,"Error: HTTPSConnectionPool(host='huyamba.info', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0,['51.254.175.180'],46,372,0.030905723571777344,False
bestjavporn.com,Blocked - Client Error (Status Code: 403),0,"['172.67.68.13', '104.26.2.123', '104.26.3.123']",81,372,0.013580083847045898,False
iwank.tv,Accessible (Status Code: 200),0,['88.85.64.24'],42,4040,0.010026216506958008,False
porndr.com,Accessible (Status Code: 200),0,['185.98.54.25'],44,1040,0.009698867797851562,False
melonstube.com,Accessible (Status Code: 200),0,"['104.18.9.50', '104.18.8.50']",64,371,0.009163141250610352,False
trahkino.me,Blocked - Client Error (Status Code: 403),0,"['172.67.187.127', '104.21.7.56']",61,372,0.005179166793823242,False
hentai20.io,Accessible (Status Code: 200),0,"['172.67.72.60', '104.26.15.246', '104.26.14.246']",77,371,0.008130073547363281,False
hentairead.com,Accessible (Status Code: 200),0,"['104.21.233.202', '104.21.233.201']",64,372,0.00546574592590332,False
ok.porn,Accessible (Status Code: 200),0,"['172.67.165.112', '104.21.73.191']",57,371,0.011116981506347656,False
nhentai.to,Blocked - Client Error (Status Code: 403),0,"['104.26.5.47', '172.67.73.239', '104.26.4.47']",76,371,0.005074977874755859,False
pornhubs.video,Accessible (Status Code: 200),0,"['104.21.234.161', '104.21.234.160']",64,371,0.0051767826080322266,False
manga18.club,Blocked - Client Error (Status Code: 403),0,"['104.21.3.182', '172.67.131.2']",62,371,0.005249977111816406,False
xxxdan.com,Accessible (Status Code: 200),0,"['104.21.58.23', '172.67.155.5']",60,371,0.004966020584106445,False
arabysexy.mobi,Accessible (Status Code: 200),0,"['104.21.80.1', '104.21.112.1', '104.21.32.1', '104.21.96.1', '104.21.48.1', '104.21.16.1', '104.21.64.1']",144,371,0.006823301315307617,False
showup.tv,Accessible (Status Code: 200),0,"['149.86.226.5', '149.86.226.7', '149.86.226.4', '149.86.226.6']",91,371,0.00506901741027832,False
uiporn.com,Accessible (Status Code: 200),0,['88.208.36.12'],44,1040,0.0071523189544677734,False
xnx33.com,Accessible (Status Code: 200),0,"['104.21.42.64', '172.67.202.96']",59,371,0.006967067718505859,False
lespompeurs.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0,['51.68.247.241'],49,371,0.009443044662475586,False
pornohirsch.net,Accessible (Status Code: 200),0,"['104.26.11.205', '104.26.10.205', '172.67.68.221']",81,371,0.005070924758911133,False
nan-net.com,Accessible (Status Code: 200),0,['158.101.149.14'],45,147,0.014245748519897461,False
javdb.com,Accessible (Status Code: 200),0,"['172.67.195.92', '104.21.49.230']",59,371,0.008791923522949219,False
sexvideos.rodeo,Accessible (Status Code: 200),0,"['31.133.223.74', '62.122.168.76']",65,4040,0.005336761474609375,False
xxxz.tv,Accessible (Status Code: 200),0,"['104.26.7.68', '104.26.6.68', '172.67.68.113']",73,371,0.004945039749145508,False
filmesporno.xxx,Accessible (Status Code: 200),0,"['172.67.218.93', '104.21.24.114']",65,371,0.005923271179199219,False
joporn.name,Accessible (Status Code: 200),0,['94.23.161.248'],45,4040,0.004937887191772461,False
cinepornogratis.com,Accessible (Status Code: 200),0,"['172.67.71.252', '104.26.8.215', '104.26.9.215']",85,371,0.005193948745727539,False
beastiality.tv,Accessible (Status Code: 200),0,"['172.67.186.75', '104.21.59.248']",64,161,0.005092144012451172,False
ero-video.net,Accessible (Status Code: 200),0,"['69.36.160.168', '69.36.160.167', '69.36.160.170']",79,4040,0.0050830841064453125,False
fextok.com,Blocked - Client Error (Status Code: 403),0,['34.101.239.140'],44,371,0.0052032470703125,False
bluesystem.me,Accessible (Status Code: 200),0,"['104.21.64.1', '104.21.96.1', '104.21.112.1', '104.21.48.1', '104.21.80.1', '104.21.16.1', '104.21.32.1']",143,371,0.007560253143310547,False
hello.porn,Accessible (Status Code: 200),0,"['104.21.56.110', '172.67.184.166']",60,371,0.006307125091552734,False
darknessporn.com,Accessible (Status Code: 200),0,"['104.26.1.111', '104.26.0.111', '172.67.68.216']",82,181,0.005257844924926758,False
bustybus.com,Accessible (Status Code: 200),0,"['104.21.64.1', '104.21.32.1', '104.21.16.1', '104.21.112.1', '104.21.96.1', '104.21.80.1', '104.21.48.1']",142,371,0.006227016448974609,False
wapoz.info,Accessible (Status Code: 200),0,"['172.67.181.165', '104.21.96.140']",60,371,0.005666971206665039,False
looti.net,Blocked - Client Error (Status Code: 403),0,['178.32.125.245'],43,371,0.005359172821044922,False
hqporn.xxx,Accessible (Status Code: 200),0,"['188.114.96.12', '188.114.97.12']",60,371,0.00501704216003418,False
gekso.com,Accessible (Status Code: 200),0,"['104.21.235.143', '104.21.235.144']",59,372,0.004972696304321289,False
njavtv.com,Blocked - Client Error (Status Code: 403),0,"['104.26.7.251', '104.26.6.251', '172.67.70.97']",76,371,0.004965066909790039,False
arabx.cam,Accessible (Status Code: 200),0,"['172.67.75.34', '104.26.9.96', '104.26.8.96']",75,372,0.00499415397644043,False
fsiblog3.club,Blocked - Client Error (Status Code: 403),0,"['172.67.72.5', '104.26.10.62', '104.26.11.62']",79,372,0.005029201507568359,False
boylove.cc,Blocked - Client Error (Status Code: 403),0,"['172.67.72.164', '104.26.6.102', '104.26.7.102']",76,371,0.005425214767456055,False
videosdemadurasx.com,Accessible (Status Code: 200),0,"['172.67.69.90', '104.26.7.162', '104.26.6.162']",86,372,0.0054438114166259766,False
xxx.report,Blocked - Client Error (Status Code: 403),0,"['188.114.97.12', '188.114.96.12']",60,309,0.005169868469238281,False
sex4arab.xxx,Accessible (Status Code: 200),0,"['104.26.0.173', '104.26.1.173', '172.67.68.218']",78,371,0.0051670074462890625,False
18comic.org,Blocked - Client Error (Status Code: 403),0,"['104.27.202.88', '104.27.203.88']",61,371,0.005016803741455078,False
sex1x.com,Accessible (Status Code: 200),0,"['104.21.96.1', '104.21.32.1', '104.21.64.1', '104.21.16.1', '104.21.112.1', '104.21.48.1', '104.21.80.1']",139,372,0.005032777786254883,False
xnxxsex.net,Accessible (Status Code: 200),0,"['104.21.6.202', '172.67.135.63']",61,372,0.007842063903808594,False
mlookalporno.com,Accessible (Status Code: 200),0,"['104.26.7.150', '104.26.6.150', '172.67.73.17']",82,372,0.006095170974731445,False
