website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
mydesi2.mobi,Accessible (Status Code: 200),0.0,"['172.67.192.31', '104.21.81.242']",62.0,353.0,0.009687185287475586,False,
beyzam.com,"Error: HTTPSConnectionPool(host='beyzam.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'beyzam.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],44.0,15.0,0.0692739486694336,False,
quinnbet.com,"Error: HTTPSConnectionPool(host='quinnbet.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'quinnbet.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.0690619945526123,False,
cambro.today,Accessible (Status Code: 200),0.0,['94.102.51.53'],46.0,540.0,0.01317906379699707,False,
tanzpartner.de,Accessible (Status Code: 200),0.0,['217.160.0.43'],48.0,539.0,0.005378007888793945,False,
ibomma.io,Accessible (Status Code: 200),0.0,"['216.239.34.21', '216.239.36.21', '216.239.32.21', '216.239.38.21']",91.0,352.0,0.0056629180908203125,False,
bokep3gp.top,"Error: HTTPSConnectionPool(host='bokep3gp.top', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'bokep3gp.top' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.0702519416809082,False,
18xxx.su,"Error: HTTPSConnectionPool(host='18xxx.su', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname '18xxx.su' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],42.0,15.0,0.06142020225524902,False,
zorgfilm.com.co,Blocked - Client Error (Status Code: 403),0.0,"['172.67.206.181', '104.21.77.104']",65.0,352.0,0.008186101913452148,False,
8xbet06.blog,Blocked - Client Error (Status Code: 403),0.0,"['104.26.3.88', '104.26.2.88', '172.67.72.14']",78.0,352.0,0.007226228713989258,False,
ashemaletubeporn.com,"Error: HTTPSConnectionPool(host='ashemaletubeporn.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'ashemaletubeporn.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],54.0,15.0,0.07055306434631348,False,
panas777.info,Accessible (Status Code: 200),0.0,"['172.67.164.28', '104.21.65.148']",63.0,352.0,0.007093906402587891,False,
hentaizap.com,"Error: HTTPSConnectionPool(host='hentaizap.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'hentaizap.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],47.0,15.0,0.06404685974121094,False,
isproxyip.com,"Error: HTTPSConnectionPool(host='isproxyip.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'isproxyip.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],47.0,15.0,0.05995297431945801,False,
flashdown365.com,"Error: HTTPSConnectionPool(host='flashdown365.com', port=443): Read timed out. (read timeout=15)",0.0,"['104.21.48.1', '104.21.112.1', '104.21.96.1', '104.21.32.1', '104.21.64.1', '104.21.80.1', '104.21.16.1']",146.0,352.0,0.004260063171386719,False,
sexsaoy.com,"Error: HTTPSConnectionPool(host='sexsaoy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sexsaoy.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],45.0,15.0,0.06192588806152344,False,
salasdechatgratis.org,Accessible (Status Code: 200),0.0,['37.252.97.191'],55.0,540.0,0.009485960006713867,False,
sattakingexpert.in,"Error: HTTPSConnectionPool(host='sattakingexpert.in', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'sattakingexpert.in' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],52.0,15.0,0.0592808723449707,False,
holyodds.com,"Error: HTTPSConnectionPool(host='holyodds.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'holyodds.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.0769500732421875,False,
turismodevino.com,Accessible (Status Code: 200),0.0,['82.98.178.185'],51.0,352.0,0.006808042526245117,False,
nyafilmer.gg,"Error: HTTPSConnectionPool(host='nyafilmer.gg', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'nyafilmer.gg' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.152'],46.0,15.0,0.06835103034973145,False,
feniksscasino.lv,Accessible (Status Code: 200),0.0,['94.136.112.167'],50.0,52.0,0.009431123733520508,False,
anifound.com,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.32.1', '104.21.112.1', '104.21.48.1', '104.21.64.1', '104.21.96.1', '104.21.80.1']",142.0,352.0,0.005899906158447266,False,
