website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
nonuderama.net,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",64.0,3570.0,0.09746313095092773,False,
spin101agent.com,Accessible (Status Code: 200),0.0,"['3.160.212.24', '3.160.212.8', '3.160.212.79', '3.160.212.34']",98.0,3570.0,0.09913897514343262,False,
it.cx,"Error: HTTPSConnectionPool(host='it.cx', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0a923fa0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ns1.afraid.org. dnsadmin.afraid.org. 2502110001 86400 7200 2419200 3600'],82.0,3570.0,0.1015312671661377,False,
p-a.jp,Accessible (Status Code: 200),0.0,['115.30.0.197'],40.0,3570.0,0.10440301895141602,False,
japanbeast.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.54.188', '172.67.141.28']",64.0,3570.0,0.1226499080657959,False,
phimsexnunglon.com,"Error: HTTPSConnectionPool(host='phimsexnunglon.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0aa5b4c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['ace.ns.cloudflare.com. dns.cloudflare.com. 2364642573 10000 2400 604800 1800'],94.0,3569.0,0.10697197914123535,False,
porngrey.net,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",62.0,3569.0,0.10745000839233398,False,
kinoxa.cc,"Error: HTTPSConnectionPool(host='kinoxa.cc', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0a9e3640>: Failed to establish a new connection: [Errno 61] Connection refused'))",0.0,['127.0.0.1'],43.0,3569.0,0.11793112754821777,False,
xnx.rest,Accessible (Status Code: 200),0.0,['31.133.208.7'],42.0,3569.0,0.11117815971374512,False,
blumpkintube.com,Accessible (Status Code: 200),0.0,"['172.67.148.206', '104.21.79.212']",66.0,3569.0,0.09902501106262207,False,
clubedomalte.com.br,Accessible (Status Code: 200),0.0,['54.232.229.211'],53.0,3569.0,0.10739994049072266,False,
yourghoststories.com,Accessible (Status Code: 200),0.0,['138.197.72.164'],54.0,3569.0,0.09400701522827148,False,
downloadwella.com,"Error: HTTPSConnectionPool(host='downloadwella.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))",0.0,['80.82.76.121'],51.0,3569.0,0.10058379173278809,False,
sweetteentube.net,Accessible (Status Code: 200),0.0,"['104.21.20.56', '172.67.191.205']",67.0,3569.0,0.09470295906066895,False,
hkparts.net,Blocked - Client Error (Status Code: 403),0.0,['63.141.128.22'],45.0,3569.0,0.09866499900817871,False,
sipsap.com,Accessible (Status Code: 200),0.0,['142.171.28.202'],44.0,3568.0,0.10203695297241211,False,
entrevue.fr,Accessible (Status Code: 200),0.0,"['104.21.112.1', '104.21.96.1', '104.21.16.1', '104.21.64.1', '104.21.32.1', '104.21.48.1', '104.21.80.1']",141.0,3568.0,0.09555602073669434,False,
reifetube.com,Accessible (Status Code: 200),0.0,"['188.114.97.7', '188.114.96.7']",63.0,3568.0,0.09876585006713867,False,
fagalicious.com,Blocked - Client Error (Status Code: 403),0.0,"['172.67.70.194', '104.26.11.6', '104.26.10.6']",81.0,3568.0,0.12291216850280762,False,
me-tube.com,Accessible (Status Code: 200),0.0,"['104.21.64.1', '104.21.48.1', '104.21.16.1', '104.21.112.1', '104.21.32.1', '104.21.96.1', '104.21.80.1']",141.0,3568.0,0.09585189819335938,False,
kinolights.com,Blocked - Client Error (Status Code: 403),0.0,"['3.34.211.213', '43.200.154.43']",64.0,3568.0,0.1113729476928711,False,
incestflix.trade,Accessible (Status Code: 200),0.0,"['104.21.94.139', '172.67.136.139']",66.0,3568.0,0.0978090763092041,False,
hyderabaddutyfree.com,"Error: HTTPSConnectionPool(host='hyderabaddutyfree.com', port=443): Read timed out. (read timeout=15)",0.0,['162.215.226.7'],55.0,38368.0,0.08898496627807617,False,
bwin.be,Blocked - Client Error (Status Code: 403),0.0,"['104.17.185.1', '104.17.186.1']",57.0,3568.0,0.09558987617492676,False,
goldtits.com,Accessible (Status Code: 200),0.0,['78.140.176.68'],46.0,3568.0,0.08278393745422363,False,
svyaznoy.travel,Accessible (Status Code: 200),0.0,['195.161.69.18'],49.0,10767.0,0.10316920280456543,False,
superbrawl.com,Accessible (Status Code: 200),0.0,['207.58.164.200'],48.0,14367.0,0.09466099739074707,False,
sportsmanguncentre.co.uk,Accessible (Status Code: 200),0.0,"['104.21.93.80', '172.67.207.153']",74.0,3567.0,0.0987081527709961,False,
depic.me,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.96.1', '104.21.64.1', '104.21.80.1', '104.21.112.1', '104.21.32.1', '104.21.48.1']",138.0,3567.0,0.10256195068359375,False,
suptraf.com,Accessible (Status Code: 200),0.0,"['23.235.244.212', '23.235.244.224', '131.153.42.225', '131.153.42.211', '23.235.244.225', '131.153.42.224', '23.235.244.226', '131.153.42.226']",157.0,3567.0,0.10294508934020996,False,
nnbet3.com,Accessible (Status Code: 200),0.0,"['108.157.188.101', '108.157.188.76', '108.157.188.60', '108.157.188.43']",92.0,3567.0,0.09096312522888184,False,
sexhihi.io,Accessible (Status Code: 200),0.0,"['104.21.75.214', '172.67.182.59']",60.0,3567.0,0.10692000389099121,False,
single-chat.net,Accessible (Status Code: 200),0.0,"['104.26.15.7', '104.26.14.7', '172.67.68.75']",81.0,3567.0,0.09009099006652832,False,
17173.com,Accessible (Status Code: 200),0.0,['58.87.97.186'],43.0,3567.0,0.1077890396118164,False,
rent-kano.net,Accessible (Status Code: 200),0.0,['157.7.231.224'],47.0,3568.0,0.09119272232055664,False,
bestpornfinder.net,Accessible (Status Code: 200),0.0,"['104.21.0.134', '172.67.150.253']",68.0,3566.0,0.10659503936767578,False,
mgqr.com,"Error: HTTPSConnectionPool(host='mgqr.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fed0a590be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],26.0,0.0,0.09175419807434082,False,
nadimtogel558.com,Accessible (Status Code: 200),0.0,"['104.21.96.1', '104.21.80.1', '104.21.32.1', '104.21.16.1', '104.21.48.1', '104.21.64.1', '104.21.112.1']",147.0,3566.0,0.4184410572052002,False,
vysyamala.com,Accessible (Status Code: 200),0.0,['13.71.24.20'],47.0,28766.0,0.15758204460144043,False,
thillaimatri.com,Accessible (Status Code: 200),0.0,['103.48.51.102'],50.0,86366.0,0.10677289962768555,False,
omarwhats.app,Blocked - Client Error (Status Code: 403),0.0,"['172.67.147.222', '104.21.57.173']",63.0,3566.0,0.10199499130249023,False,
ufomanga.com,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.0,['72.52.178.23'],46.0,14365.0,0.10845303535461426,False,
betslot.casino,Accessible (Status Code: 200),0.0,"['104.21.79.16', '172.67.140.8']",64.0,3565.0,0.10036897659301758,False,
eroticlab.ltd,Accessible (Status Code: 200),0.0,['45.88.106.152'],47.0,3565.0,0.09981107711791992,False,
amigosdelmatchedbetting.com,Accessible (Status Code: 200),0.0,['82.223.161.10'],61.0,86365.0,0.39815807342529297,False,
spvideo.net,"Error: HTTPSConnectionPool(host='spvideo.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'spvideo.net' doesn't match 'sample.image.erosukkiri.xyz'"")))",0.0,['39.110.211.33'],45.0,3565.0,0.10002875328063965,False,
pornogay.ovh,Accessible (Status Code: 200),0.0,['54.37.31.27'],46.0,3565.0,0.09645795822143555,False,
matrubharti.com,Accessible (Status Code: 200),0.0,['68.183.245.2'],49.0,3565.0,0.10154986381530762,False,
pelisplusnuevo.com,Blocked - Client Error (Status Code: 403),0.0,"['104.21.73.31', '172.67.157.55']",68.0,3564.0,0.10224080085754395,False,
nukitomo.me,Accessible (Status Code: 200),0.0,"['172.67.130.45', '104.21.3.38']",61.0,3564.0,0.0954902172088623,False,
hardporno.tube,Accessible (Status Code: 200),0.0,"['188.114.96.7', '188.114.97.7']",64.0,3564.0,0.09768128395080566,False,
remanga.org,Accessible (Status Code: 200),0.0,['186.2.163.218'],45.0,3564.0,0.09827208518981934,False,
educapoker.com,Accessible (Status Code: 200),0.0,"['104.26.3.240', '104.26.2.240', '172.67.73.73']",80.0,3564.0,0.10291504859924316,False,
nanaplayer.com,Accessible (Status Code: 200),0.0,"['104.21.16.1', '104.21.64.1', '104.21.96.1', '104.21.32.1', '104.21.80.1', '104.21.48.1', '104.21.112.1']",144.0,3564.0,0.09861302375793457,False,
getlivesex.com,Blocked - Client Error (Status Code: 406),0.0,"['scashwl.com.', '88.208.20.10', '185.98.55.81']",86.0,595.0,0.09766292572021484,False,
betboo.com,Blocked - Client Error (Status Code: 403),0.0,"['195.72.134.91', '195.72.135.91']",60.0,3564.0,0.10594010353088379,False,
