website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
primaryarms.com,Accessible (Status Code: 200),0.0,"['15.197.225.128', '3.33.251.168']",65.0,3569.0,0.17835092544555664,False,
geo-gdz.ru,Accessible (Status Code: 200),0.0,['195.161.62.132'],44.0,10770.0,0.1389477252960205,False,
flirtic.ee,Accessible (Status Code: 200),0.0,['212.7.8.176'],44.0,3569.0,0.16483187675476074,False,
newmp3.kz,"Error: HTTPSConnectionPool(host='newmp3.kz', port=443): Read timed out. (read timeout=15)",0.0,['92.118.115.8'],43.0,3569.0,0.30854010581970215,False,
cacoslots3.com,Accessible (Status Code: 200),0.0,"['18.65.39.83', '18.65.39.129', '18.65.39.92', '18.65.39.84']",96.0,28.0,0.12535500526428223,False,
imaple.me,Blocked - Client Error (Status Code: 403),0.0,"['188.114.97.0', '188.114.96.0']",59.0,268.0,0.17899370193481445,False,
winespectator.com,"Error: HTTPSConnectionPool(host='www.winespectator.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ffbc6100>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,['44.196.199.11'],51.0,1768.0,0.17678523063659668,False,
libimseti.cz,Accessible (Status Code: 200),0.0,['109.123.202.46'],46.0,867.0,0.19957304000854492,False,
forced-sex.net,Accessible (Status Code: 200),0.0,"['188.114.97.3', '188.114.96.3']",64.0,267.0,0.2758781909942627,False,
gaycommunity.com,Blocked (Status Code: 500),0.0,['66.63.171.134'],50.0,7168.0,0.1428511142730713,False,
x-minus.pro,"Error: HTTPSConnectionPool(host='x-minus.pro', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f80ff035d60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0.0,"['104.21.1.27', '172.67.151.227']",61.0,267.0,0.10004186630249023,False,
monstercockland.com,Accessible (Status Code: 200),0.0,['66.70.187.251'],53.0,10768.0,0.47968411445617676,False,
filmyzilla.com.tj,"Error: HTTPSConnectionPool(host='filmyzilla.com.tj', port=443): Read timed out. (read timeout=15)",0.0,"['172.67.176.121', '104.21.40.56']",67.0,267.0,0.37683725357055664,False,
muzma.net,Accessible (Status Code: 200),0.0,"['104.21.37.72', '172.67.205.75']",59.0,266.0,0.47287797927856445,False,
vilaviniteca.es,Accessible (Status Code: 200),0.0,"['104.26.12.191', '104.26.13.191', '172.67.72.131']",81.0,266.0,0.11371707916259766,False,
freshcasino-sport1.top,Blocked - Client Error (Status Code: 403),0.0,"['104.21.23.231', '172.67.214.33']",72.0,266.0,0.10991597175598145,False,
tuckermax.com,Accessible (Status Code: 200),0.0,['34.174.209.41'],47.0,266.0,0.11744832992553711,False,
