website,https_status,return_code,ip,size,ttl,response_time,exception,error_message
betboo.com,"Error: HTTPSConnectionPool(host='betboo.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'betboo.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],44.0,15.0,0.17314696311950684,False,
war-forum.net,Accessible (Status Code: 200),0.0,['85.118.130.103'],47.0,530.0,0.01778388023376465,False,
edujungles.com,Blocked - Client Error (Status Code: 403),0.0,['162.0.227.106'],48.0,343.0,0.23043203353881836,False,
librabet.com,"Error: HTTPSConnectionPool(host='librabet.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb18a486580>, 'Connection to librabet.com timed out. (connect timeout=15)'))",0.0,['217.175.53.72'],46.0,15.0,0.077484130859375,False,
888game777.com,Accessible (Status Code: 200),0.0,"['108.139.243.115', '108.139.243.45', '108.139.243.87', '108.139.243.101']",96.0,43.0,0.011206865310668945,False,
my-seriya.net,"Error: HTTPSConnectionPool(host='my-seriya.net', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fb189ea3e20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",2.0,[],31.0,0.0,0.010018110275268555,False,
ecchi-island.com,"Error: HTTPSConnectionPool(host='ecchi-island.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'ecchi-island.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],50.0,15.0,0.05331110954284668,False,
met-art.com,"Error: HTTPSConnectionPool(host='met-art.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'met-art.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],45.0,15.0,0.061492919921875,False,
pussy.org,"Error: HTTPSConnectionPool(host='pussy.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'pussy.org' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],43.0,15.0,0.0821220874786377,False,
egb.com,"Error: HTTPSConnectionPool(host='egb.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb18a4a4850>, 'Connection to egb.com timed out. (connect timeout=15)'))",0.0,['217.175.53.72'],41.0,15.0,0.21093988418579102,False,
hdchina.org,"Error: HTTPSConnectionPool(host='hdchina.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'hdchina.org' doesn't match either of 'dns.google', 'dns.google.com', '*.dns.google.com', '8888.google', 'dns64.dns.google', '8.8.8.8', '8.8.4.4', '2001:4860:4860:0:0:0:0:8888', '2001:4860:4860:0:0:0:0:8844', '2001:4860:4860:0:0:0:0:6464', '2001:4860:4860:0:0:0:0:64'"")))",0.0,['8.8.8.8'],45.0,343.0,0.018080949783325195,False,
daman.games,"Error: HTTPSConnectionPool(host='daman.games', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fb18a486f70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",3.0,['v0n0.nic.games. hostmaster.donuts.email. 1739285156 7200 900 1209600 3600'],97.0,450.0,0.02093195915222168,False,
rousewu.uk,Accessible (Status Code: 200),0.0,['107.148.212.232'],44.0,532.0,0.009602069854736328,False,
zbgalleries.com,"Error: HTTPSConnectionPool(host='zbgalleries.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'zbgalleries.com' doesn't match either of '*.safeweb-service.tim.it', '*.bb.safeweb-service.tim.it', '*.dr.safeweb-service.tim.it'"")))",0.0,['85.38.29.199'],49.0,15.0,0.059925079345703125,False,
2288bet.com,Accessible (Status Code: 200),0.0,"['2288bet.com.w.kunlungr.com.', '163.181.50.227', '163.181.50.228', '163.181.50.229', '163.181.50.221', '163.181.50.222', '163.181.50.223', '163.181.50.224', '163.181.50.226']",194.0,42.0,0.009912967681884766,False,
wisconsinoutdoorsman.com,Blocked - Client Error (Status Code: 406),0.0,"['151.101.129.91', '151.101.193.91', '151.101.65.91', '151.101.1.91']",106.0,342.0,0.0057070255279541016,False,
